,Date,Time,hashtags,tagged_usernames,text,Text
1676,2020-05-20,11:16:00,"['#internationalclinicaltrialsday', '#cologne', '#covid_19:']",['@unicologne:'],  internationalclinicaltrialsday what medical research in cologne is contributing to the fight on covid_19 \nten clinical\xe2\x80\xa6,  internationalclinicaltrialsday what medical research in cologne is contributing to the fight on covid_19 \nten clinical\xe2\x80\xa6
1677,2020-05-20,11:16:00,"['#nicolasturgeon', '#stayathomesavelives', '#corona', '#sarahsmith', '#shameful', ""#thef\\xe2\\x80\\xa6'""]",['@e_caproni:'],  nicola sturgeon tells it straight to sarah smith \xf0\x9f\x98\x81\xf0\x9f\x98\x82\nnicolasturgeon stayathomesavelives corona sarahsmith shameful thef\xe2\x80\xa6,  nicola sturgeon tells it straight to sarah smith \xf0\x9f\x98\x81\xf0\x9f\x98\x82\nnicolasturgeon stayathomesavelives corona sarahsmith shameful thef\xe2\x80\xa6
1678,2020-05-20,11:16:00,"['#corona', '#mortality...\\n4.2']",[],corona update..\n62 cases/lakh in the world..\n7.9 people/lakh in india\n\nmortality...\n4.2 people/lakh in the world\xe2\x80\xa6,corona update..\n62 cases/lakh in the world..\n7.9 people/lakh in india\n\nmortality...\n4.2 people/lakh in the world\xe2\x80\xa6
1679,2020-05-20,11:16:00,"['#india', '#corona', '#budget']",[],india is the only country in the world that presented corona budget ober period of 3 days! all other countries h\xe2\x80\xa6,india is the only country in the world that presented corona budget ober period of 3 days! all other countries h\xe2\x80\xa6
1680,2020-05-20,11:16:00,[],"['@uncanny_spirit:', '@sanjaybragta']",   nepal would face the fate like tibet. communists neither care about their people nor about the country. i\xe2\x80\xa6,   nepal would face the fate like tibet. communists neither care about their people nor about the country. i\xe2\x80\xa6
1681,2020-05-20,11:16:00,"['#covid19', '#pharmacist']","['@bhagwan_maloo:', '@sharmakirtija']",  when people are trying to stay at home and be safe many covid19 warriors like pharmacist  and her fath\xe2\x80\xa6,  when people are trying to stay at home and be safe many covid19 warriors like pharmacist  and her fath\xe2\x80\xa6
1682,2020-05-20,11:16:00,['#gohungergo'],"['@seethakkamla:', '@incindia', '@mahilacongress', '@chhattisgarhpmc', ""@r\\xe2\\x80\\xa6'""]",  56th day of gohungergo \nserving kids are my happiest moments in my journey    \xe2\x80\xa6,  56th day of gohungergo \nserving kids are my happiest moments in my journey    \xe2\x80\xa6
1683,2020-05-20,11:16:00,[],[],looking for an all-in-one property related management then visit one stop solution to all\xe2\x80\xa6,looking for an all-in-one property related management then visit one stop solution to all\xe2\x80\xa6
1684,2020-05-20,11:15:00,"[""#corona'""]",[],stay away from carona for some more time\n\ncorona,stay away from carona for some more time\n\ncorona
1685,2020-05-20,11:15:00,"['#corona', '#nepal""']",['@shritushrestha\\xe2\\x80\\xa6'],2nd article global glimpses on corona - dealing with certain uncertainties in nepal by \xe2\x80\xa6,2nd article global glimpses on corona - dealing with certain uncertainties in nepal by \xe2\x80\xa6
1686,2020-05-20,11:15:00,"[""#corona.\\xe2\\x80\\xa6'""]",['@barbara_bravo:'],  is this real? the situation in tanzania has always been worrying due to the lack of data and information about corona.\xe2\x80\xa6,  is this real? the situation in tanzania has always been worrying due to the lack of data and information about corona.\xe2\x80\xa6
1687,2020-05-20,11:15:00,"['#coalwarriors', '#coronawarriors']",['@teamwcl:'],  wcl women coalwarriors emerged as true coronawarriors fulfilling responsibilities for their family and nation. meet the wome\xe2\x80\xa6,  wcl women coalwarriors emerged as true coronawarriors fulfilling responsibilities for their family and nation. meet the wome\xe2\x80\xa6
1688,2020-05-20,11:15:00,['#corona'],"['@dprasanthnair', ""@prabirjha'""]",currently we have biggest crisis of corona \n\nwhat could be the next one ? \n ,currently we have biggest crisis of corona \n\nwhat could be the next one ? \n 
1689,2020-05-20,11:15:00,"['#wednesdaywisdom', ""#corona'""]",['@potus'],when i see  in a crowd with no mask and shaking hands. then i know it\xe2\x80\x99s safe outside wednesdaywisdom corona,when i see  in a crowd with no mask and shaking hands. then i know it\xe2\x80\x99s safe outside wednesdaywisdom corona
1690,2020-05-20,11:15:00,[],[],luv agarwal trying to put a positive twist. we are not testing enough!!! why cant government work towards that!!!\xe2\x80\xa6,luv agarwal trying to put a positive twist. we are not testing enough!!! why cant government work towards that!!!\xe2\x80\xa6
1691,2020-05-20,11:15:00,"['#bandit', '#malshi\\xe2\\x80\\xa6']",[],day 64... when the dog doesn\xe2\x80\x99t feel good so you use it as an excuse to not do the dishes. ) \n\nbandit malshi\xe2\x80\xa6,day 64... when the dog doesn\xe2\x80\x99t feel good so you use it as an excuse to not do the dishes. ) \n\nbandit malshi\xe2\x80\xa6
1692,2020-05-20,11:15:00,['#corona'],[],hope they cut and kept his hands so that even after death he can continue curing the afflicted....\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad corona,hope they cut and kept his hands so that even after death he can continue curing the afflicted....\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad corona
1693,2020-05-20,11:15:00,['#corona'],['@girishnaught:'],  bjp mumbai is distributing special ayush kadha that can cure 99.95% corona patients..!! \n\nlooks like bjp finally found t\xe2\x80\xa6,  bjp mumbai is distributing special ayush kadha that can cure 99.95% corona patients..!! \n\nlooks like bjp finally found t\xe2\x80\xa6
1694,2020-05-20,11:15:00,[],['@mkoirala'], 1st death in nepal from nepal-china border district of sindhupalchok. marxists maoists govt working with\xe2\x80\xa6, 1st death in nepal from nepal-china border district of sindhupalchok. marxists maoists govt working with\xe2\x80\xa6
1695,2020-05-20,11:15:00,[],"['@pankajpuniainc', '@iamashu123']",  this is another incident where this person is insulting our gods defaming saints.\n\nmr.\xe2\x80\xa6,  this is another incident where this person is insulting our gods defaming saints.\n\nmr.\xe2\x80\xa6
1696,2020-05-20,11:15:00,[],"['@peterstefanovi2', '@robertbuckland']",  the pm and the entire cabinet have not levelled with the public and have lied to u\xe2\x80\xa6,  the pm and the entire cabinet have not levelled with the public and have lied to u\xe2\x80\xa6
1697,2020-05-20,11:15:00,[],[],bristile ceramic-tiles exporter\n\ndigital wall tiles &amp; floor tiles\n\nordinay wall tiles &amp; floor tiles\n\nfloor tiles \xe2\x80\xa6,bristile ceramic-tiles exporter\n\ndigital wall tiles &amp; floor tiles\n\nordinay wall tiles &amp; floor tiles\n\nfloor tiles \xe2\x80\xa6
1698,2020-05-20,11:15:00,['#corona'],['@aniketsp:'],  when you realize that if corona stays a little longer then the environment will be so clear that you might have to go back\xe2\x80\xa6,  when you realize that if corona stays a little longer then the environment will be so clear that you might have to go back\xe2\x80\xa6
1699,2020-05-20,11:14:00,"['#covid19', '#pharmacist']","['@bhagwan_maloo:', '@sharmakirtija']",  when people are trying to stay at home and be safe many covid19 warriors like pharmacist  and her fath\xe2\x80\xa6,  when people are trying to stay at home and be safe many covid19 warriors like pharmacist  and her fath\xe2\x80\xa6
1700,2020-05-20,11:14:00,"['#lockdown', '#corona\\n#lockdown', '#covid19', '#lockdownextention', '#janhittmeinjari']",['@keyasmamma:'],  mitron.. \nstay inside longer..\n lockdown corona\nlockdown covid19 lockdownextention janhittmeinjari,  mitron.. \nstay inside longer..\n lockdown corona\nlockdown covid19 lockdownextention janhittmeinjari
1701,2020-05-20,11:14:00,['#corona'],['@tismikeoldfield'], not a chance. the agenda is transparent blame boris/tories for supposed corona cock-ups get sma\xe2\x80\xa6, not a chance. the agenda is transparent blame boris/tories for supposed corona cock-ups get sma\xe2\x80\xa6
1702,2020-05-20,11:14:00,['#gohungergo'],"['@seethakkamla:', '@incindia', '@mahilacongress', '@chhattisgarhpmc', ""@r\\xe2\\x80\\xa6'""]",  56th day of gohungergo \nserving kids are my happiest moments in my journey    \xe2\x80\xa6,  56th day of gohungergo \nserving kids are my happiest moments in my journey    \xe2\x80\xa6
1703,2020-05-20,11:14:00,['#corona:'],[],corona when you attend your aunts funeral by videolink and you hear your cousin (heathcare professional) mention\xe2\x80\xa6,corona when you attend your aunts funeral by videolink and you hear your cousin (heathcare professional) mention\xe2\x80\xa6
1704,2020-05-20,11:13:00,"['#breaking\\n#corona', '#bangladesh\\n\\n#stayhome', '#staysafe', '#besafe', '#carewithme', '#beapart', '#savewithme\\xe2\\x80\\xa6']",[],breaking\ncorona update may 20 2020 bangladesh\n\nstayhome staysafe besafe carewithme beapart savewithme\xe2\x80\xa6,breaking\ncorona update may 20 2020 bangladesh\n\nstayhome staysafe besafe carewithme beapart savewithme\xe2\x80\xa6
1705,2020-05-20,11:13:00,"['#pmqs', ""#corona'""]",['@borisjohnson'],you are a buffon  ! what happened to the \nuk( pmqs corona,you are a buffon  ! what happened to the \nuk( pmqs corona
1706,2020-05-20,11:13:00,['#playedathome'],[],send karo apne together against corona videos using the hashtag playedathome and tag us on your social handles!\xe2\x80\xa6,send karo apne together against corona videos using the hashtag playedathome and tag us on your social handles!\xe2\x80\xa6
1707,2020-05-20,11:13:00,"[""#fpv\\xc2\\xa0#fpvfreestyle\\xc2\\xa0#drone\\xc2\\xa0#diy\\xc2\\xa0#betaflight\\xc2\\xa0#stm32f303\\xc2\\xa0#confinement\\xc2\\xa0#corona\\xc2\\xa0#coronavirus\\xe2\\x80\\xa6'""]",['@spectrenoir06:'],  spectre mini and spectre micro\n\nfpv\xc2\xa0fpvfreestyle\xc2\xa0drone\xc2\xa0diy\xc2\xa0betaflight\xc2\xa0stm32f303\xc2\xa0confinement\xc2\xa0corona\xc2\xa0coronavirus\xe2\x80\xa6,  spectre mini and spectre micro\n\nfpv\xc2\xa0fpvfreestyle\xc2\xa0drone\xc2\xa0diy\xc2\xa0betaflight\xc2\xa0stm32f303\xc2\xa0confinement\xc2\xa0corona\xc2\xa0coronavirus\xe2\x80\xa6
1708,2020-05-20,11:13:00,['#covid19'],"['@political_wasp:', '@carolecadwalla', '@donnaremaineu']",    the true covid19 unnecessary uk death crimes are\n1)ignoring 2016 cygnus report.\n2)refu\xe2\x80\xa6,    the true covid19 unnecessary uk death crimes are\n1)ignoring 2016 cygnus report.\n2)refu\xe2\x80\xa6
1709,2020-05-20,11:13:00,"['#covid__19', '#corona', '#wwg1gwa', '#wwg1wga_worldwide', '#qanons', '#qarmy', '#trump2020\\xe2\\x80\\xa6']",[],the cure for covid revealed! see below! covid__19 corona wwg1gwa wwg1wga_worldwide qanons qarmy trump2020\xe2\x80\xa6,the cure for covid revealed! see below! covid__19 corona wwg1gwa wwg1wga_worldwide qanons qarmy trump2020\xe2\x80\xa6
1710,2020-05-20,11:13:00,"['#corona', '#lockdown', '#communitychest', '#sponsoredstream']",[],naked stream (no cam) corona lockdown day 61? i play on like a hero communitychest sponsoredstream,naked stream (no cam) corona lockdown day 61? i play on like a hero communitychest sponsoredstream
1711,2020-05-20,11:13:00,['#pakistan.\\n\\na'],['@azeema_1:'],  atrocities on minorities is now routine in pakistan.\n\na hindu familyincl women&amp;children r beatenforced 2leave their home i\xe2\x80\xa6,  atrocities on minorities is now routine in pakistan.\n\na hindu familyincl women&amp;children r beatenforced 2leave their home i\xe2\x80\xa6
1712,2020-05-20,11:12:00,['#pakistan.\\n\\na'],['@azeema_1:'],  atrocities on minorities is now routine in pakistan.\n\na hindu familyincl women&amp;children r beatenforced 2leave their home i\xe2\x80\xa6,  atrocities on minorities is now routine in pakistan.\n\na hindu familyincl women&amp;children r beatenforced 2leave their home i\xe2\x80\xa6
1713,2020-05-20,11:12:00,"['#lockdown', '#corona\\xe2\\x80\\xa6']",[],do you think it will change idea of the boundary between person to person after lock down? \nlockdown corona\xe2\x80\xa6,do you think it will change idea of the boundary between person to person after lock down? \nlockdown corona\xe2\x80\xa6
1714,2020-05-20,11:12:00,['#gohungergo'],"['@seethakkamla:', '@incindia', '@mahilacongress', '@chhattisgarhpmc', ""@r\\xe2\\x80\\xa6'""]",  56th day of gohungergo \nserving kids are my happiest moments in my journey    \xe2\x80\xa6,  56th day of gohungergo \nserving kids are my happiest moments in my journey    \xe2\x80\xa6
1715,2020-05-20,11:12:00,[],[],the role of the office has changed it\xe2\x80\x99s no longer the place where you go to look at a screen; you can do that any\xe2\x80\xa6,the role of the office has changed it\xe2\x80\x99s no longer the place where you go to look at a screen; you can do that any\xe2\x80\xa6
1716,2020-05-20,11:12:00,"['#wood', '#tonewood', '#corona', '#classicalguitar\\xe2\\x80\\xa6']",[],when red is your favorite colour and no filters are needed.\n\nwood tonewood corona classicalguitar\xe2\x80\xa6,when red is your favorite colour and no filters are needed.\n\nwood tonewood corona classicalguitar\xe2\x80\xa6
1717,2020-05-20,11:12:00,"['#coronavirus', '#dagestan', '#putin']",[],russia coronavirus crisis in remote dagestan region has forced putin to intervene. moscow has been accused of d\xe2\x80\xa6,russia coronavirus crisis in remote dagestan region has forced putin to intervene. moscow has been accused of d\xe2\x80\xa6
1718,2020-05-20,11:12:00,['#pakistan.\\n\\na'],['@azeema_1:'],  atrocities on minorities is now routine in pakistan.\n\na hindu familyincl women&amp;children r beatenforced 2leave their home i\xe2\x80\xa6,  atrocities on minorities is now routine in pakistan.\n\na hindu familyincl women&amp;children r beatenforced 2leave their home i\xe2\x80\xa6
1719,2020-05-20,11:12:00,"['#ufos', '#corona']",['@atram_shatram:'],  here on earth to end the human existence\n\nufos \ncorona,  here on earth to end the human existence\n\nufos \ncorona
1720,2020-05-20,11:12:00,"[""#corona'""]",[],well news is we are over a month now with no new cases of corona,well news is we are over a month now with no new cases of corona
1721,2020-05-20,11:12:00,['#pakistan.\\n\\na'],['@azeema_1:'],  atrocities on minorities is now routine in pakistan.\n\na hindu familyincl women&amp;children r beatenforced 2leave their home i\xe2\x80\xa6,  atrocities on minorities is now routine in pakistan.\n\na hindu familyincl women&amp;children r beatenforced 2leave their home i\xe2\x80\xa6
1722,2020-05-20,11:12:00,"['#uttarakhand', '#corona']",['@anoopnautiyal1:'],  uttarakhand trajectory of 120 corona cases\n\na. 23 days for first 30 cases - 15/3 to 06/4\nb. 27 days for next 30 cases\xe2\x80\xa6,  uttarakhand trajectory of 120 corona cases\n\na. 23 days for first 30 cases - 15/3 to 06/4\nb. 27 days for next 30 cases\xe2\x80\xa6
1723,2020-05-20,11:12:00,"[""#cor\\xe2\\x80\\xa6'""]",['@womenncri:'],  life has become a nightmare for hajar. she is all by herself. she used to work in a workshop that was closed due to the cor\xe2\x80\xa6,  life has become a nightmare for hajar. she is all by herself. she used to work in a workshop that was closed due to the cor\xe2\x80\xa6
1724,2020-05-20,11:12:00,['#corona'],"['@satyaprad1', '@ndrfhq.']",more power &amp; strength to you  . you are fighting battles on multiple fronts corona \xe2\x80\xa6,more power &amp; strength to you  . you are fighting battles on multiple fronts corona \xe2\x80\xa6
1725,2020-05-20,11:12:00,"['#nasdaq', '#markets', '#sensex', '#nifty50\\xe2\\x80\\xa6']",[],most asian / global / us nasdaq markets indices are just 10% off their feb peaks. but sensex nifty50\xe2\x80\xa6,most asian / global / us nasdaq markets indices are just 10% off their feb peaks. but sensex nifty50\xe2\x80\xa6
1726,2020-05-20,11:11:00,[],"['@cnnnews18', '@nsitharaman']",  and after all consultations they decided to chose loans over waiver.\ntheir intent is to inc\xe2\x80\xa6,  and after all consultations they decided to chose loans over waiver.\ntheir intent is to inc\xe2\x80\xa6
1727,2020-05-20,11:11:00,"['#bjpguiltyforcoronavirusindia', '#bjpcoronacorruption', '#republictv', '#propaganda', '#covid\\xe3\\x83\\xbc19', ""#covi\\xe2\\x80\\xa6'""]",['@iam_indro:'],  when your own propaganda fails \xf0\x9f\xa4\xb7\xf0\x9f\xa4\xb7\nbjpguiltyforcoronavirusindia bjpcoronacorruption republictv propaganda covid\xe3\x83\xbc19 covi\xe2\x80\xa6,  when your own propaganda fails \xf0\x9f\xa4\xb7\xf0\x9f\xa4\xb7\nbjpguiltyforcoronavirusindia bjpcoronacorruption republictv propaganda covid\xe3\x83\xbc19 covi\xe2\x80\xa6
