,Unnamed: 0,Date,Time,hashtags,tagged_usernames,text,Text,tokens
2632,2632,2020-05-20,07:39:00,"['#congress', '#\\xe0\\xa4\\x85\\xe0\\xa4\\xb0\\xe0\\xa5\\x87\\xe0\\xa4\\xb8\\xe0\\xa5\\x8d\\xe0\\xa4\\x9f_\\xe0\\xa4\\xaa\\xe0\\xa4\\x82\\xe0\\xa4\\x95\\xe0\\xa4\\x9c_\\xe0\\xa4\\xaa\\xe0\\xa5\\x82\\xe0\\xa4\\xa8\\xe0\\xa4\\xbf\\xe0\\xa4\\xaf\\xe0\\xa4\\xbe""']","['@viveksharmaon:', '@hmoindia']",shame on congress its leaders and its followers.   __,"['shame', 'congress', 'leaders', 'followers', '.', '__']","['shame', 'congress', 'leaders', 'followers', '.', '__']"
2633,2633,2020-05-20,07:39:00,['#congress'],"['@ashishdavebjp:', '@aditisinghinc']",nothing to say much when congress mla from rai bareilly  tweet following lines about play of politics by,"['nothing', 'say', 'much', 'congress', 'mla', 'rai', 'bareilly', 'tweet', 'following', 'lines', 'play', 'politics']","['nothing', 'say', 'much', 'congress', 'mla', 'rai', 'bareilly', 'tweet', 'following', 'lines', 'play', 'politics']"
2634,2634,2020-05-20,07:38:00,"['#covid19', '#congress', '#senate', '#legalizeit']",[],legalize marijuana and cbd extracts to protect from the covid19 virus. congress senate legalizeit  research is,"['legalize', 'marijuana', 'cbd', 'extracts', 'protect', 'covid19', 'virus', '.', 'congress', 'senate', 'legalizeit', 'research']","['legalize', 'marijuana', 'cbd', 'extracts', 'protect', 'covid19', 'virus', '.', 'congress', 'senate', 'legalizeit', 'research']"
2635,2635,2020-05-20,07:38:00,['#congress'],[],if congress is arranging food &amp; buses for people every government should welcome it. not providing permission at,"['congress', 'arranging', 'food', '&', 'amp', ';', 'buses', 'people', 'every', 'government', 'welcome', '.', 'providing', 'permission']","['congress', 'arranging', 'food', '&', 'amp', ';', 'buses', 'people', 'every', 'government', 'welcome', '.', 'providing', 'permission']"
2636,2636,2020-05-20,07:37:00,"['#congress', '#priyankagandhivadra', '#uttarpradesh', ""#priyan\\xe2\\x80\\xa6'""]",['@sujithindia:'],congress leader priyankagandhivadra ji hired 1000 buses in uttarpradesh for the poor people travelling at free  priyan,"['congress', 'leader', 'priyankagandhivadra', 'ji', 'hired', '1000', 'buses', 'uttarpradesh', 'poor', 'people', 'travelling', 'free', 'priyan']","['congress', 'leader', 'priyankagandhivadra', 'ji', 'hired', '1000', 'buses', 'uttarpradesh', 'poor', 'people', 'travelling', 'free', 'priyan']"
2637,2637,2020-05-20,07:37:00,"['#congress', '#raebareli']",[],it could be difficult to believe that the following tweet is from a congress mla from raebareli sadar constituenc,"['could', 'difficult', 'believe', 'following', 'tweet', 'congress', 'mla', 'raebareli', 'sadar', 'constituenc']","['could', 'difficult', 'believe', 'following', 'tweet', 'congress', 'mla', 'raebareli', 'sadar', 'constituenc']"
2638,2638,2020-05-20,07:37:00,[],"['@springerwrites', '@repkendrahorn']",incoming! tools for nasas three stooges senatesupply chains lobbyist   make th,"['incoming', '!', 'tools', 'nasas', 'three', 'stooges', 'senatesupply', 'chains', 'lobbyist', 'make', 'th']","['incoming', '!', 'tools', 'nasas', 'three', 'stooges', 'senatesupply', 'chains', 'lobbyist', 'make', 'th']"
2639,2639,2020-05-20,07:37:00,['#congress'],['@vaibhavkafeer:'],how much lie congress office bearers will spread,"['much', 'lie', 'congress', 'office', 'bearers', 'spread']","['much', 'lie', 'congress', 'office', 'bearers', 'spread']"
2640,2640,2020-05-20,07:36:00,"['#pankaj_punia', '#hindus', '#congress\\n\\nwhy']",[],who the hell is this man. pankaj_punia . whatever he said about hindus exposed the mentality of congress  why h,"['hell', 'man', '.', 'pankaj_punia', '.', 'whatever', 'said', 'hindus', 'exposed', 'mentality', 'congress', 'h']","['hell', 'man', '.', 'pankaj_punia', '.', 'whatever', 'said', 'hindus', 'exposed', 'mentality', 'congress', 'h']"
2641,2641,2020-05-20,07:35:00,"['#congress', '#buntyandbabli']",['@bhavya1705:'],this comming from a congress mla !!  buntyandbabli of congress have been exposed brutally.   now bunty will run away to b,"['comming', 'congress', 'mla', '!', '!', 'buntyandbabli', 'congress', 'exposed', 'brutally', '.', 'bunty', 'run', 'away', 'b']","['comming', 'congress', 'mla', '!', '!', 'buntyandbabli', 'congress', 'exposed', 'brutally', '.', 'bunty', 'run', 'away', 'b']"
2642,2642,2020-05-20,07:35:00,"['#america', '#usa']",[],the unanimous declaration of the thirteen united states of america usa   that whenever any form of,"['unanimous', 'declaration', 'thirteen', 'united', 'states', 'america', 'usa', 'whenever', 'form']","['unanimous', 'declaration', 'thirteen', 'united', 'states', 'america', 'usa', 'whenever', 'form']"
2643,2643,2020-05-20,07:34:00,"['#bjp', '#congress', '#migrantworkers']",[],i do not know who will win in tussle between bjp &amp; congress but it is for sure that the migrantworkers have bee,"['know', 'win', 'tussle', 'bjp', '&', 'amp', ';', 'congress', 'sure', 'migrantworkers', 'bee']","['know', 'win', 'tussle', 'bjp', '&', 'amp', ';', 'congress', 'sure', 'migrantworkers', 'bee']"
2644,2644,2020-05-20,07:33:00,"['#wethepeople', '#congress']",[],wethepeople owe you jack dude! how dare you! clean up your own backyard and leave our congress alone. look outsi,"['wethepeople', 'owe', 'jack', 'dude', '!', 'dare', '!', 'clean', 'backyard', 'leave', 'congress', 'alone', '.', 'look', 'outsi']","['wethepeople', 'owe', 'jack', 'dude', '!', 'dare', '!', 'clean', 'backyard', 'leave', 'congress', 'alone', '.', 'look', 'outsi']"
2645,2645,2020-05-20,07:33:00,['#congress'],"['@ashishdavebjp:', '@aditisinghinc']",nothing to say much when congress mla from rai bareilly  tweet following lines about play of politics by,"['nothing', 'say', 'much', 'congress', 'mla', 'rai', 'bareilly', 'tweet', 'following', 'lines', 'play', 'politics']","['nothing', 'say', 'much', 'congress', 'mla', 'rai', 'bareilly', 'tweet', 'following', 'lines', 'play', 'politics']"
2646,2646,2020-05-20,07:32:00,"['#infection', '#congress', '#coronavirus\\xe2\\x80\\xa6']",[],plan your trip to london..infection congress 2021 | february 15-16 2021 conference highlights coronavirus,"['plan', 'trip', 'london..infection', 'congress', '2021', '|', 'february', '15-16', '2021', 'conference', 'highlights', 'coronavirus']","['plan', 'trip', 'london..infection', 'congress', '2021', '|', 'february', '15-16', '2021', 'conference', 'highlights', 'coronavirus']"
2647,2647,2020-05-20,07:31:00,['#congress'],['@vaibhavkafeer:'],how much lie congress office bearers will spread,"['much', 'lie', 'congress', 'office', 'bearers', 'spread']","['much', 'lie', 'congress', 'office', 'bearers', 'spread']"
2648,2648,2020-05-20,07:30:00,"['#congress', '#buntyandbabli']",[],this comming from a congress mla !!  buntyandbabli of congress have been exposed brutally.   now bunty will run a,"['comming', 'congress', 'mla', '!', '!', 'buntyandbabli', 'congress', 'exposed', 'brutally', '.', 'bunty', 'run']","['comming', 'congress', 'mla', '!', '!', 'buntyandbabli', 'congress', 'exposed', 'brutally', '.', 'bunty', 'run']"
2649,2649,2020-05-20,07:30:00,"['#bjp', '#uttarpradesh', '#congress', '#ajaykumarlallu', '#priyankagandhi\\xe2\\x80\\x99s']",['@nh_india:'],bjp government in an act of vengeance booked uttarpradesh congress president ajaykumarlallu and priyankagandhis secre,"['bjp', 'government', 'act', 'vengeance', 'booked', 'uttarpradesh', 'congress', 'president', 'ajaykumarlallu', 'priyankagandhis', 'secre']","['bjp', 'government', 'act', 'vengeance', 'booked', 'uttarpradesh', 'congress', 'president', 'ajaykumarlallu', 'priyankagandhis', 'secre']"
2650,2650,2020-05-20,07:30:00,['#congress'],"['@ashishdavebjp:', '@aditisinghinc']",nothing to say much when congress mla from rai bareilly  tweet following lines about play of politics by,"['nothing', 'say', 'much', 'congress', 'mla', 'rai', 'bareilly', 'tweet', 'following', 'lines', 'play', 'politics']","['nothing', 'say', 'much', 'congress', 'mla', 'rai', 'bareilly', 'tweet', 'following', 'lines', 'play', 'politics']"
2651,2651,2020-05-20,07:30:00,"['#bjp', '#uttarpradesh', '#congress', '#ajaykumarlallu', '#priyankagandhi\\xe2\\x80\\x99s']",['@nh_india:'],bjp government in an act of vengeance booked uttarpradesh congress president ajaykumarlallu and priyankagandhis secre,"['bjp', 'government', 'act', 'vengeance', 'booked', 'uttarpradesh', 'congress', 'president', 'ajaykumarlallu', 'priyankagandhis', 'secre']","['bjp', 'government', 'act', 'vengeance', 'booked', 'uttarpradesh', 'congress', 'president', 'ajaykumarlallu', 'priyankagandhis', 'secre']"
2652,2652,2020-05-20,07:28:00,['#congress'],['@aditisinghinc'],nothing to say much when congress mla from rai bareilly  tweet following lines about play of politic,"['nothing', 'say', 'much', 'congress', 'mla', 'rai', 'bareilly', 'tweet', 'following', 'lines', 'play', 'politic']","['nothing', 'say', 'much', 'congress', 'mla', 'rai', 'bareilly', 'tweet', 'following', 'lines', 'play', 'politic']"
2653,2653,2020-05-20,07:26:00,"['#uttarpradesh', '#congress', ""#priyan\\xe2\\x80\\xa6'""]",['@firstpost:'],police on tuesday booked uttarpradesh congress president ajay kumar lallu and a personal secretary to party leader priyan,"['police', 'tuesday', 'booked', 'uttarpradesh', 'congress', 'president', 'ajay', 'kumar', 'lallu', 'personal', 'secretary', 'party', 'leader', 'priyan']","['police', 'tuesday', 'booked', 'uttarpradesh', 'congress', 'president', 'ajay', 'kumar', 'lallu', 'personal', 'secretary', 'party', 'leader', 'priyan']"
2654,2654,2020-05-20,07:26:00,"['#trump', '#congress', '#saudi']","['@marwanbishara:', '@#saudi']",trump firing of 4 inspectors general in 6 weeks and sidestepping congress to sell weapons tosaudi dont bode well f,"['trump', 'firing', '4', 'inspectors', 'general', '6', 'weeks', 'sidestepping', 'congress', 'sell', 'weapons', 'tosaudi', 'dont', 'bode', 'well', 'f']","['trump', 'firing', '4', 'inspectors', 'general', '6', 'weeks', 'sidestepping', 'congress', 'sell', 'weapons', 'tosaudi', 'dont', 'bode', 'well', 'f']"
2655,2655,2020-05-20,07:25:00,"['#bjp', '#congress', '#indiapolitics\\xe2\\x80\\xa6']",[],sambit patra questions rahul gandhi for branding china - congress indiapolitics,"['sambit', 'patra', 'questions', 'rahul', 'gandhi', 'branding', 'china', '-', 'congress', 'indiapolitics']","['sambit', 'patra', 'questions', 'rahul', 'gandhi', 'branding', 'china', '-', 'congress', 'indiapolitics']"
2656,2656,2020-05-20,07:25:00,"['#bjp', '#congress', '#indiapolitics\\xe2\\x80\\xa6']",[],sambit patra questions rahul gandhi for branding china - congress indiapolitics,"['sambit', 'patra', 'questions', 'rahul', 'gandhi', 'branding', 'china', '-', 'congress', 'indiapolitics']","['sambit', 'patra', 'questions', 'rahul', 'gandhi', 'branding', 'china', '-', 'congress', 'indiapolitics']"
2657,2657,2020-05-20,07:25:00,"['#bjp', '#congress', '#indiapolitics\\xe2\\x80\\xa6']",[],sambit patra questions rahul gandhi for branding china - congress indiapolitics,"['sambit', 'patra', 'questions', 'rahul', 'gandhi', 'branding', 'china', '-', 'congress', 'indiapolitics']","['sambit', 'patra', 'questions', 'rahul', 'gandhi', 'branding', 'china', '-', 'congress', 'indiapolitics']"
2658,2658,2020-05-20,07:24:00,['#congress'],[],i was watching a 2019 documentary-the great hack and found this. congress logo in the office of alexander nix -,"['watching', '2019', 'documentary-the', 'great', 'hack', 'found', '.', 'congress', 'logo', 'office', 'alexander', 'nix', '-']","['watching', '2019', 'documentary-the', 'great', 'hack', 'found', '.', 'congress', 'logo', 'office', 'alexander', 'nix', '-']"
2659,2659,2020-05-20,07:24:00,['#congress'],['@vaibhavkafeer:'],how much lie congress office bearers will spread,"['much', 'lie', 'congress', 'office', 'bearers', 'spread']","['much', 'lie', 'congress', 'office', 'bearers', 'spread']"
2660,2660,2020-05-20,07:23:00,"['#kalawati', '#congress']",[],kalawati 2.0   bring congress workers in air conditioned suv give them script take photos hit headlines - raga,"['kalawati', '2.0', 'bring', 'congress', 'workers', 'air', 'conditioned', 'suv', 'give', 'script', 'take', 'photos', 'hit', 'headlines', '-', 'raga']","['kalawati', '2.0', 'bring', 'congress', 'workers', 'air', 'conditioned', 'suv', 'give', 'script', 'take', 'photos', 'hit', 'headlines', '-', 'raga']"
2661,2661,2020-05-20,07:23:00,"['#congress', '#bjp', '#soniagandhi', '#\\xe0\\xa4\\xb8\\xe0\\xa5\\x8b\\xe0\\xa4\\xa8\\xe0\\xa4\\xbf\\xe0\\xa4\\xaf\\xe0\\xa4\\xbe\\xe0\\xa4\\x97\\xe0\\xa4\\xbe\\xe0\\xa4\\x82\\xe0\\xa4\\xa7\\xe0\\xa5\\x80']",['@mahasabhaakhil:'],new family member congress bjp soniagandhi,"['new', 'family', 'member', 'congress', 'bjp', 'soniagandhi']","['new', 'family', 'member', 'congress', 'bjp', 'soniagandhi']"
2662,2662,2020-05-20,07:22:00,"['#uttarpradesh', '#congress', ""#priyan\\xe2\\x80\\xa6'""]",['@firstpost:'],police on tuesday booked uttarpradesh congress president ajay kumar lallu and a personal secretary to party leader priyan,"['police', 'tuesday', 'booked', 'uttarpradesh', 'congress', 'president', 'ajay', 'kumar', 'lallu', 'personal', 'secretary', 'party', 'leader', 'priyan']","['police', 'tuesday', 'booked', 'uttarpradesh', 'congress', 'president', 'ajay', 'kumar', 'lallu', 'personal', 'secretary', 'party', 'leader', 'priyan']"
2663,2663,2020-05-20,07:21:00,['#congress'],[],congress foot soldiers at ground and social media works hard for the party while on other side many congress leade,"['congress', 'foot', 'soldiers', 'ground', 'social', 'media', 'works', 'hard', 'party', 'side', 'many', 'congress', 'leade']","['congress', 'foot', 'soldiers', 'ground', 'social', 'media', 'works', 'hard', 'party', 'side', 'many', 'congress', 'leade']"
2664,2664,2020-05-20,07:21:00,['#priyankavadrabusghotala'],"['@vasudev00411816:', '@incindia']",priyankavadrabusghotala  more than helping the migrants its obivious  wants more misery for them. why they,"['priyankavadrabusghotala', 'helping', 'migrants', 'obivious', 'wants', 'misery', '.']","['priyankavadrabusghotala', 'helping', 'migrants', 'obivious', 'wants', 'misery', '.']"
2665,2665,2020-05-20,07:21:00,"['#rajasthan', '#congress']","['@priyankagandhi', '@myogiadityanath']",these buses belongs to rajasthan government and not congress ; they have gone so,"['buses', 'belongs', 'rajasthan', 'government', 'congress', ';', 'gone']","['buses', 'belongs', 'rajasthan', 'government', 'congress', ';', 'gone']"
2666,2666,2020-05-20,07:20:00,"['#isupportarnabgoswami\\ngoons', ""#soniagoonsattackarnab\\n#isupportarnabgos\\xe2\\x80\\xa6'""]",['@shankarpal_mali:'],isupportarnabgoswami goons attack arnab goswami for just showing the truth   soniagoonsattackarnab isupportarnabgos,"['isupportarnabgoswami', 'goons', 'attack', 'arnab', 'goswami', 'showing', 'truth', 'soniagoonsattackarnab', 'isupportarnabgos']","['isupportarnabgoswami', 'goons', 'attack', 'arnab', 'goswami', 'showing', 'truth', 'soniagoonsattackarnab', 'isupportarnabgos']"
2667,2667,2020-05-20,07:19:00,[],"['@netaniyanta:', '@nair_hena', '@av51', '@sureshseshadri1', '@santoshpanday', '@ajitsinhjagirda', '@jitin_bhalla', '@ayushpatidarrr', '@superindianist', ""@prasad_pe\\xe2\\x80\\xa6'""]",,[],[]
2668,2668,2020-05-20,07:18:00,"['#india', '#indianpolitics', '#government', '#indian', '#trendingtopic', '#trendingnews', '#trending', '#failedgovernment']",[],india indianpolitics government indian trendingtopic trendingnews trending failedgovernment thoughts of thi,"['india', 'indianpolitics', 'government', 'indian', 'trendingtopic', 'trendingnews', 'trending', 'failedgovernment', 'thoughts', 'thi']","['india', 'indianpolitics', 'government', 'indian', 'trendingtopic', 'trendingnews', 'trending', 'failedgovernment', 'thoughts', 'thi']"
2669,2669,2020-05-20,07:18:00,['#congress'],['@mrcuteanish:'],read these 2 pieces of news from rajasthan and then think what would have happened if congress had been in power at the,"['read', '2', 'pieces', 'news', 'rajasthan', 'think', 'would', 'happened', 'congress', 'power']","['read', '2', 'pieces', 'news', 'rajasthan', 'think', 'would', 'happened', 'congress', 'power']"
2670,2670,2020-05-20,07:17:00,[],[],liberals &amp; official handles of congress are using social media platforms to spread fake news.   but we are here to,"['liberals', '&', 'amp', ';', 'official', 'handles', 'congress', 'using', 'social', 'media', 'platforms', 'spread', 'fake', 'news', '.']","['liberals', '&', 'amp', ';', 'official', 'handles', 'congress', 'using', 'social', 'media', 'platforms', 'spread', 'fake', 'news', '.']"
2671,2671,2020-05-20,07:16:00,['#congress'],"['@gopalkagarwal:', '@news24tvchannel']",on  now congress bus politics,"['congress', 'bus', 'politics']","['congress', 'bus', 'politics']"
2672,2672,2020-05-20,07:16:00,"['#remeberingrajivgandhi', '#congress']",['@incgeet:'],remeberingrajivgandhi jis death anniversary the congress will provide financial assistance to the underprivileged people o,"['remeberingrajivgandhi', 'jis', 'death', 'anniversary', 'congress', 'provide', 'financial', 'assistance', 'underprivileged', 'people']","['remeberingrajivgandhi', 'jis', 'death', 'anniversary', 'congress', 'provide', 'financial', 'assistance', 'underprivileged', 'people']"
2673,2673,2020-05-20,07:15:00,[],"['@drambardar', '@rssorg']",is indeed an amazing organization.   in my childhood i met many ordinary citizens in neighborh,"['indeed', 'amazing', 'organization', '.', 'childhood', 'met', 'many', 'ordinary', 'citizens', 'neighborh']","['indeed', 'amazing', 'organization', '.', 'childhood', 'met', 'many', 'ordinary', 'citizens', 'neighborh']"
